engine_id,component_id,cycle,rolling_mean_vibration_10,rolling_std_vibration_10,vibration_slope_20,rolling_mean_temp_10,temp_rise_rate,rolling_std_temp_10,rpm_drift,vib_temp_correlation,cumulative_fatigue,health_score,flight_hour_normalised,max_z_score_10,RUL
3,bearing,64,2387.292275,1.620888,0.006097,2403.142149,-0.31682,1.931172,-0.00944,0.494019,6.988,93.012,0.064,1.9693,149
3,bearing,65,2387.445692,1.584269,0.019119,2402.866987,0.068298,2.048898,-0.010302,0.468582,7.0951,92.9049,0.065,1.9382,148
3,bearing,66,2387.496265,1.548753,-0.019948,2403.505983,0.458515,2.101597,-0.011271,0.253988,7.203,92.797,0.066,1.9293,147
3,bearing,67,2387.449055,1.589549,-0.067924,2403.560123,-0.103979,2.079939,-0.01139,0.239784,7.3094,92.6906,0.067,1.9095,146
3,bearing,68,2387.420308,1.536098,-0.014236,2403.458373,0.13341,2.085548,-0.011239,0.156199,7.4177,92.5823,0.068,1.8075,145
3,bearing,69,2387.750947,1.321988,0.036031,2403.954015,-0.021866,2.19147,-0.010297,0.066564,7.527,92.473,0.069,1.8501,144
3,bearing,70,2387.70817,1.330482,0.020377,2403.593223,-0.17139,1.973042,-0.010623,0.089111,7.6345,92.3655,0.07,1.8704,143
3,bearing,71,2387.633117,1.293811,0.024563,2403.773691,0.206966,2.147502,-0.010812,0.072034,7.7433,92.2567,0.071,1.9815,142
3,bearing,72,2387.4169,1.236516,0.063718,2404.086078,0.569588,2.465361,-0.011742,-0.066444,7.8513,92.1487,0.072,2.2481,141
3,bearing,73,2387.510304,1.136315,-0.005316,2404.388703,0.562337,2.463899,-0.012155,-0.210314,7.9584,92.0416,0.073,2.3642,140
3,bearing,74,2387.294825,1.274137,-0.001335,2404.693974,0.328105,2.154927,-0.012156,-0.116727,8.0644,91.9356,0.074,2.2776,139
3,bearing,75,2387.65321,1.763003,0.039474,2405.11904,-0.169401,1.714696,-0.01122,-0.052309,8.1738,91.8262,0.075,2.0897,138
3,bearing,76,2387.864863,1.753727,0.033883,2405.114545,0.393366,1.710987,-0.0119,0.047108,8.2822,91.7178,0.076,1.9801,137
3,bearing,77,2387.946145,1.677036,-0.001185,2405.485191,0.420905,1.603808,-0.012604,-0.184963,8.3893,91.6107,0.077,2.0222,136
3,bearing,78,2387.730688,1.503469,0.047737,2405.749024,-0.124155,1.351666,-0.011384,0.071245,8.4973,91.5027,0.078,2.3989,135
3,bearing,79,2387.451662,1.623551,-0.022136,2405.418952,0.012268,1.489436,-0.012616,0.220134,8.6029,91.3971,0.079,2.3934,134
3,bearing,80,2387.4606,1.622675,-0.0246,2405.509983,-0.270764,1.376418,-0.012433,0.224734,8.7096,91.2904,0.08,2.3891,133
3,bearing,81,2387.342509,1.62671,-0.01903,2405.612663,-0.026043,1.486147,-0.012554,0.130552,8.817,91.183,0.081,2.4558,132
3,bearing,82,2388.047246,2.514375,0.094474,2405.805349,0.447434,1.844076,-0.012664,0.646569,8.928,91.072,0.082,2.2985,131
3,bearing,83,2388.14646,2.47689,0.061592,2406.273247,0.743034,2.304022,-0.012678,0.483463,9.0366,90.9634,0.083,2.2932,130
3,bearing,84,2388.414691,2.32205,0.065541,2406.359082,-0.048819,2.222223,-0.013982,0.399534,9.1428,90.8572,0.084,2.3306,129
3,bearing,85,2388.298267,2.198491,0.097062,2406.463939,-0.047899,2.181304,-0.013562,0.503215,9.2505,90.7495,0.085,2.5146,128
3,bearing,86,2387.905672,2.423533,0.030551,2406.543333,0.069754,2.195851,-0.01422,0.404118,9.3559,90.6441,0.086,2.4431,127
3,bearing,87,2388.109634,2.398628,0.01101,2406.897279,0.52103,2.457974,-0.013739,0.406712,9.4642,90.5358,0.087,2.3834,126
3,bearing,88,2387.904841,2.481633,0.016204,2407.182824,0.559863,2.447693,-0.013826,0.351245,9.5708,90.4292,0.088,2.3862,125
3,bearing,89,2388.246186,2.362458,0.040014,2407.288731,0.028797,2.297462,-0.013746,0.164931,9.6773,90.3227,0.089,2.3621,124
3,bearing,90,2388.252926,2.359963,0.024311,2407.751505,0.129341,2.07172,-0.01486,0.098888,9.7838,90.2162,0.09,2.3617,123
3,bearing,91,2388.644371,2.40338,0.06576,2407.940569,-0.030067,2.13496,-0.014925,0.157631,9.8919,90.1081,0.091,2.1562,122
3,bearing,92,2388.141297,1.685212,0.05805,2408.022659,0.018759,2.21773,-0.015196,-0.014857,9.9994,90.0006,0.092,1.9742,121
3,bearing,93,2388.423872,1.811332,0.069391,2407.898932,0.510187,2.112692,-0.01451,0.095994,10.1076,89.8924,0.093,1.9928,120
3,bearing,94,2388.239523,1.912022,-0.000758,2408.455772,0.453385,1.88878,-0.015049,-0.013998,10.214,89.786,0.094,2.1474,119
3,bearing,95,2387.817196,1.904684,0.012813,2409.065717,0.541602,2.003354,-0.015379,-0.048408,10.3207,89.6793,0.095,2.3291,118
3,bearing,96,2388.11303,1.624424,0.019516,2409.293412,-0.070526,1.917465,-0.014156,-0.251737,10.4281,89.5719,0.096,2.5521,117
3,bearing,97,2388.327912,1.822303,0.039775,2409.375176,0.294608,1.971616,-0.016308,-0.105101,10.5359,89.4641,0.097,2.5235,116
3,bearing,98,2388.567508,1.648993,0.039436,2409.745629,0.853801,2.093957,-0.014655,-0.197473,10.644,89.356,0.098,2.553,115
3,bearing,99,2388.257448,1.831808,-0.037689,2410.496428,0.348826,1.196087,-0.016584,-0.384449,10.7498,89.2502,0.099,1.4448,114
3,bearing,100,2388.329395,1.811087,-0.053819,2410.235141,-0.37105,1.717009,-0.015807,-0.293985,10.8552,89.1448,0.1,2.376,113
3,bearing,101,2388.090793,1.635681,-0.078167,2410.567903,0.248456,1.85797,-0.016686,-0.221542,10.9622,89.0378,0.101,2.3749,112
3,bearing,102,2387.962485,1.625638,-0.004185,2410.869614,0.491468,2.069418,-0.016734,-0.241176,11.069,88.931,0.102,2.278,111
3,bearing,103,2387.589296,1.421365,-0.029216,2411.182981,0.239661,2.026707,-0.015531,-0.154771,11.176,88.824,0.103,2.4806,110
3,bearing,104,2388.026776,1.642002,0.013863,2411.505118,0.133597,2.092964,-0.016237,-0.003392,11.2845,88.7155,0.104,2.556,109
3,bearing,105,2388.170804,1.511491,0.03546,2411.70011,0.505266,2.232564,-0.016939,-0.019928,11.3913,88.6087,0.105,2.4835,108
3,bearing,106,2388.301276,1.527713,0.00073,2412.009164,0.182017,2.128995,-0.016912,-0.032038,11.4984,88.5016,0.106,2.7495,107
3,bearing,107,2387.920297,1.293795,-0.007181,2412.102706,-0.01307,2.104366,-0.016925,0.069469,11.6045,88.3955,0.107,2.8261,106
3,bearing,108,2387.949419,1.307252,-0.032848,2411.980596,-0.116098,2.137084,-0.017532,0.03551,11.7105,88.2895,0.108,2.7257,105
3,bearing,109,2388.274162,1.133758,-0.010355,2412.285744,0.978199,2.315323,-0.01757,0.122861,11.8179,88.1821,0.109,2.6477,104
3,bearing,110,2388.483451,1.272277,0.004056,2413.374557,0.469007,1.637342,-0.017169,0.44735,11.9267,88.0733,0.11,2.2408,103
3,bearing,111,2388.471797,1.274582,0.036384,2413.880394,0.475264,2.10363,-0.017962,0.29255,12.0343,87.9657,0.111,1.9017,102
3,bearing,112,2388.567209,1.234293,0.047159,2413.712069,-0.043745,2.184826,-0.018267,0.287341,12.1401,87.8599,0.112,1.9081,101
3,bearing,113,2388.562129,1.241869,0.059614,2414.004947,0.207151,2.174058,-0.017392,0.086881,12.2467,87.7533,0.113,1.7828,100
3,bearing,114,2388.467628,1.09805,0.058007,2414.26008,0.20042,2.234426,-0.018127,0.26067,12.3543,87.6457,0.114,1.6205,99
3,bearing,115,2388.441046,1.126658,0.005692,2414.436631,0.358041,2.286007,-0.01672,0.159444,12.4618,87.5382,0.115,1.5803,98
3,bearing,116,2388.422499,1.11752,0.005643,2414.969991,0.670704,2.429117,-0.017847,0.255576,12.5699,87.4301,0.116,1.6908,97
3,bearing,117,2388.467926,1.069922,0.033496,2415.303543,0.493221,2.213184,-0.019223,0.102737,12.6756,87.3244,0.117,2.0065,96
3,bearing,118,2388.357054,1.099099,0.027716,2415.776118,0.069932,1.646524,-0.018941,0.201672,12.7817,87.2183,0.118,2.3418,95
3,bearing,119,2388.333326,1.08564,0.001027,2415.77201,-0.236158,1.648607,-0.01868,0.213567,12.8883,87.1117,0.119,2.3364,94
3,bearing,120,2388.091745,0.889711,-0.008854,2415.744449,-0.123658,1.62931,-0.020123,0.057212,12.994,87.006,0.12,2.3471,93
3,bearing,121,2388.132169,0.901341,-0.004851,2415.873457,0.805634,1.831851,-0.019242,0.136881,13.1014,86.8986,0.121,2.158,92
3,bearing,122,2388.308727,1.100524,0.010265,2416.382462,0.196396,1.289603,-0.019242,0.357387,13.2088,86.7912,0.122,2.1623,91
3,bearing,123,2388.615323,1.032691,0.002388,2416.69359,0.269368,1.350962,-0.019586,0.368159,13.3162,86.6838,0.123,1.8338,90
3,bearing,124,2388.372985,1.004843,0.019808,2416.867019,0.196951,1.353088,-0.020722,0.389746,13.4217,86.5783,0.124,1.8505,89
3,bearing,125,2388.519014,0.91485,0.00589,2416.855711,-0.247145,1.361639,-0.020019,0.31044,13.5275,86.4725,0.125,1.8729,88
3,bearing,126,2388.59014,0.967224,0.031365,2416.496389,-0.099156,1.480474,-0.019834,0.072839,13.6334,86.3666,0.126,1.8066,87
3,bearing,127,2388.871681,1.024652,0.03494,2416.564599,0.043925,1.439,-0.020122,-0.08934,13.74,86.26,0.127,1.8112,86
3,bearing,128,2388.342584,2.223499,-0.056134,2416.756719,0.287964,1.424047,-0.020757,-0.246264,13.8432,86.1568,0.128,2.7258,85
3,bearing,129,2388.436678,2.262388,-0.024017,2417.054572,0.125412,1.315721,-0.018526,-0.184947,13.9512,86.0488,0.129,2.7205,84
3,bearing,130,2388.373104,2.288014,-0.012379,2417.508126,0.236948,1.822788,-0.021125,-0.258482,14.0575,85.9425,0.13,2.6623,83
3,bearing,131,2388.202871,2.329849,-0.032876,2417.623655,0.368439,1.956245,-0.020252,-0.332432,14.1638,85.8362,0.131,2.5414,82
3,bearing,132,2387.978582,2.229468,-0.030692,2417.584707,-0.192577,1.971883,-0.020573,-0.313451,14.2693,85.7307,0.132,2.5552,81
3,bearing,133,2387.659642,2.179524,-0.076082,2417.226125,-0.321756,2.119862,-0.021409,-0.266762,14.3731,85.6269,0.133,2.4675,80
3,bearing,134,2387.679382,2.177972,-0.057192,2417.310887,0.303696,2.152373,-0.021106,-0.262567,14.4786,85.5214,0.134,2.4783,79
3,bearing,135,2387.440071,2.196752,-0.097642,2417.6642,0.544672,2.161775,-0.020956,-0.274854,14.5839,85.4161,0.135,2.3482,78
3,bearing,136,2387.333267,2.11337,-0.0753,2418.123034,0.334871,1.892424,-0.021456,-0.101563,14.6898,85.3102,0.136,2.3903,77
3,bearing,137,2387.239274,1.995067,-0.061601,2419.25218,1.085066,3.197715,-0.021725,0.350601,14.7984,85.2016,0.137,2.5091,76
3,bearing,138,2387.921319,1.185102,-0.05427,2419.788346,0.552757,3.308215,-0.02278,0.428896,14.9049,85.0951,0.138,2.2632,75
3,bearing,139,2387.777915,1.026851,-0.039833,2419.593962,-0.594519,3.466954,-0.02148,0.517124,15.0097,84.9903,0.139,2.2156,74
3,bearing,140,2388.076584,1.222322,-0.01532,2419.117874,-0.420403,3.52589,-0.022188,0.315864,15.1149,84.8851,0.14,2.3136,73
3,bearing,141,2388.496705,1.438143,0.030811,2419.078621,0.368099,3.514385,-0.022756,0.349798,15.2212,84.7788,0.141,2.3324,72
3,bearing,142,2388.394567,1.505239,0.040799,2419.678266,0.87212,3.555206,-0.02318,0.217445,15.3264,84.6736,0.142,2.1369,71
3,bearing,143,2388.424376,1.471374,0.046787,2420.785696,0.814542,3.577993,-0.023707,-0.13422,15.4322,84.5678,0.143,1.8138,70
3,bearing,144,2388.50854,1.44548,0.042307,2421.091898,0.25135,3.500462,-0.022645,-0.181711,15.5381,84.4619,0.144,1.7725,69
3,bearing,145,2388.494504,1.46841,0.020872,2421.395671,0.372382,3.4644,-0.021709,-0.321725,15.6438,84.3562,0.145,1.7543,68
3,bearing,146,2388.367385,1.513717,0.036653,2421.827897,-0.439485,3.407434,-0.02351,-0.350686,15.7491,84.2509,0.146,1.7858,67
3,bearing,147,2388.236232,1.474723,0.079419,2421.383881,-0.004026,2.923588,-0.024255,-0.570215,15.8541,84.1459,0.147,1.922,66
3,bearing,148,2388.201588,1.457946,0.007815,2421.103285,0.456966,2.901919,-0.023768,-0.630019,15.9589,84.0411,0.148,1.9678,65
3,bearing,149,2387.958818,1.607013,0.004547,2421.568569,0.451449,2.361504,-0.022632,-0.622209,16.0634,83.9366,0.149,2.1283,64
3,bearing,150,2387.982975,1.641319,0.029659,2422.43382,0.584602,1.901912,-0.023291,-0.125869,16.1707,83.8293,0.15,1.8812,63
3,bearing,151,2387.665413,1.280824,0.009412,2422.785539,0.092626,1.723942,-0.02383,0.21818,16.2761,83.7239,0.151,2.1336,62
3,bearing,152,2387.97453,1.438552,0.036228,2423.120183,0.013469,1.966534,-0.025016,0.398528,16.3824,83.6176,0.152,1.6848,61
3,bearing,153,2388.184375,1.414647,0.021895,2422.899824,0.229474,1.761958,-0.024623,0.61239,16.4878,83.5122,0.153,1.7389,60
3,bearing,154,2387.953916,1.536902,-0.020281,2422.982979,0.006219,1.716442,-0.023038,0.637111,16.5926,83.4074,0.154,1.7366,59
3,bearing,155,2388.246815,1.421107,-0.041788,2423.256457,0.195996,1.80905,-0.024527,0.659559,16.6985,83.3015,0.155,1.7639,58
3,bearing,156,2388.308878,1.390038,-0.046136,2423.50678,0.332003,1.966841,-0.023765,0.582797,16.8047,83.1953,0.156,1.7496,57
3,bearing,157,2388.506236,1.482053,-0.004687,2423.860002,0.700216,2.125316,-0.024713,0.638454,16.9114,83.0886,0.157,1.7854,56
3,bearing,158,2388.376883,1.510799,-0.006131,2424.548019,0.704448,1.88573,-0.025268,0.657278,17.0167,82.9833,0.158,2.0906,55
3,bearing,159,2388.350451,1.55512,-0.042668,2425.149361,0.158216,1.438439,-0.025522,0.160717,17.1211,82.8789,0.159,1.9077,54
3,bearing,160,2388.210207,1.421637,0.000957,2425.325712,0.389748,1.537906,-0.025597,0.22486,17.2268,82.7732,0.16,1.899,53
3,bearing,161,2388.281583,1.421937,0.055232,2426.074128,0.552373,2.144776,-0.025804,0.197611,17.3336,82.6664,0.161,2.2664,52
3,bearing,162,2388.051377,1.296286,0.03627,2425.880429,0.043091,2.231704,-0.024817,0.236798,17.4384,82.5616,0.162,2.2649,51
3,bearing,163,2387.776039,1.363415,-0.00753,2426.261272,0.560239,2.139756,-0.025662,0.242292,17.5432,82.4568,0.163,2.1843,50
3,bearing,164,2387.974891,1.24969,0.00174,2426.809201,0.311163,1.747827,-0.025392,0.009591,17.649,82.351,0.164,2.3606,49
3,bearing,165,2388.041718,1.317676,-0.004412,2427.041919,0.176435,1.655101,-0.026515,0.128189,17.7546,82.2454,0.165,2.3522,48
3,bearing,166,2388.038456,1.318102,-0.022488,2426.964703,-0.146261,1.726619,-0.027206,0.130915,17.8582,82.1418,0.166,2.2995,47
3,bearing,167,2388.070484,1.369804,0.007774,2427.426909,0.449315,2.086109,-0.026739,0.471805,17.9651,82.0349,0.167,1.759,46
3,bearing,168,2388.04425,1.383644,-0.000396,2427.73427,0.377802,2.215014,-0.026838,0.359344,18.0702,81.9298,0.168,1.7224,45
3,bearing,169,2388.274348,1.137646,-0.040028,2428.447207,0.754424,2.809044,-0.027753,0.194655,18.1763,81.8237,0.169,1.8872,44
3,bearing,170,2388.45461,1.358958,0.028419,2428.332409,-0.569379,2.889827,-0.027074,0.021561,18.2814,81.7186,0.17,1.8742,43
3,bearing,171,2388.499192,1.370547,0.031829,2427.84106,0.221651,2.822457,-0.027119,-0.018659,18.3859,81.6141,0.171,2.093,42
3,bearing,172,2388.652994,1.364946,0.071108,2428.401766,0.242939,2.55311,-0.027103,-0.085708,18.4916,81.5084,0.172,2.0942,41
3,bearing,173,2388.509,1.659046,0.029669,2428.825227,0.421942,2.706277,-0.027852,-0.388291,18.5957,81.4043,0.173,2.252,40
3,bearing,174,2388.599398,1.660152,0.010583,2428.985898,0.23111,2.693321,-0.027744,-0.393572,18.7008,81.2992,0.174,2.3049,39
3,bearing,175,2388.58189,1.649888,0.038471,2429.125698,0.417564,2.643783,-0.027815,-0.36855,18.8059,81.1941,0.175,2.3087,38
3,bearing,176,2388.810335,1.690651,0.05779,2429.892541,0.192224,2.456202,-0.028397,-0.366409,18.912,81.088,0.176,2.3881,37
3,bearing,177,2388.656501,1.608437,0.089697,2429.864392,0.076526,2.445056,-0.028476,-0.431159,19.017,80.983,0.177,2.4145,36
3,bearing,178,2389.017884,1.646108,0.11047,2429.877791,-0.399464,2.446235,-0.02815,-0.401209,19.1228,80.8772,0.178,2.5788,35
3,bearing,179,2389.129855,1.608123,0.073021,2429.701611,0.686223,2.213492,-0.029205,-0.32973,19.2278,80.7722,0.179,2.7094,34
3,bearing,180,2388.605714,1.819206,0.032727,2430.300317,0.641792,1.861864,-0.028105,-0.283313,19.332,80.668,0.18,2.2981,33
3,bearing,181,2388.459696,1.835843,0.020599,2430.928405,0.29652,1.281474,-0.02842,-0.373348,19.4369,80.5631,0.181,2.0083,32
3,bearing,182,2388.392761,1.816254,0.01129,2431.194737,0.06835,1.261342,-0.028287,-0.318463,19.5424,80.4576,0.182,1.9931,31
3,bearing,183,2389.162412,1.748688,0.031193,2431.318663,0.381115,1.360135,-0.028348,0.023229,19.6497,80.3503,0.183,2.0618,30
3,bearing,184,2389.307886,1.791319,0.043439,2431.673418,0.469948,1.29847,-0.029017,0.088413,19.7557,80.2443,0.184,2.2058,29
3,bearing,185,2389.475381,1.875295,0.085761,2432.059823,-0.005145,0.903504,-0.029137,0.219742,19.8617,80.1383,0.185,2.1101,28
3,bearing,186,2389.181967,1.97577,0.04109,2432.195147,0.373861,1.07689,-0.029449,-0.041907,19.9664,80.0336,0.186,1.896,27
3,bearing,187,2389.267764,1.977937,0.073115,2432.281484,0.15757,0.984885,-0.029795,-0.091943,20.0711,79.9289,0.187,2.1608,26
3,bearing,188,2388.886536,2.010351,0.01728,2432.590945,0.140136,0.717438,-0.030082,0.033873,20.175,79.825,0.188,2.0655,25
3,bearing,189,2388.970134,2.033973,0.015439,2432.868575,0.329473,0.934295,-0.030937,0.137565,20.28,79.72,0.189,2.0276,24
3,bearing,190,2389.294088,1.694147,0.039423,2433.183594,0.293937,1.044686,-0.029686,-0.136868,20.3855,79.6145,0.19,1.8743,23
3,bearing,191,2389.679607,1.702123,0.076785,2433.5025,0.354936,1.201956,-0.029072,-0.008538,20.4926,79.5074,0.191,1.6548,22
3,bearing,192,2389.441967,1.976425,0.040061,2433.522009,-0.047669,1.183677,-0.030876,0.088352,20.5954,79.4046,0.192,1.6639,21
3,bearing,193,2389.248368,1.752535,-0.002293,2433.656229,0.136076,1.184042,-0.031881,0.238775,20.6999,79.3001,0.193,1.7607,20
3,bearing,194,2389.096938,1.704224,-0.008524,2433.722037,0.113729,1.166045,-0.030145,0.292082,20.8047,79.1953,0.194,1.8444,19
3,bearing,195,2388.839603,1.563526,-0.013211,2433.869265,0.008082,1.116212,-0.032109,0.464892,20.9082,79.0918,0.195,2.0586,18
3,bearing,196,2388.972135,1.472648,-0.006754,2434.110844,0.546352,1.367303,-0.030488,0.363,21.0135,78.9865,0.196,1.8572,17
3,bearing,197,2389.303181,1.90773,0.045841,2434.528217,0.277473,1.147849,-0.030019,0.657214,21.1207,78.8793,0.197,1.9453,16
3,bearing,198,2389.620389,1.756352,0.082658,2434.576042,-0.115204,1.10258,-0.031844,0.54711,21.2249,78.7751,0.198,1.9323,15
3,bearing,199,2389.64826,1.763048,0.093417,2435.235151,0.711797,2.317749,-0.031697,0.348972,21.3315,78.6685,0.199,2.64,14
3,bearing,200,2389.440751,1.961983,-0.002797,2435.071704,-0.24201,2.388784,-0.031503,0.411815,21.4344,78.5656,0.2,2.63,13
3,bearing,201,2388.859641,2.133984,-0.084063,2435.226579,0.505341,2.460124,-0.031352,0.226144,21.5381,78.4619,0.201,2.4907,12
3,bearing,202,2389.376191,2.063692,-0.063577,2435.727095,0.359328,2.360016,-0.031585,0.16329,21.6441,78.3559,0.202,2.3843,11
3,bearing,203,2388.983258,2.176924,-0.055329,2435.867808,0.219304,2.309971,-0.032141,0.205943,21.7473,78.2527,0.203,2.375,10
3,bearing,204,2388.989573,2.176959,-0.034995,2436.345081,0.480446,2.305162,-0.030143,0.20749,21.8536,78.1464,0.204,2.173,9
3,bearing,205,2389.014226,2.173517,-0.004927,2436.91262,0.370259,2.390822,-0.032216,0.168882,21.9589,78.0411,0.205,1.8577,8
3,bearing,206,2388.774885,2.339378,-0.072055,2437.162349,0.36008,2.46283,-0.033082,0.055474,22.0622,77.9378,0.206,1.8122,7
3,bearing,207,2388.293502,1.864603,-0.068561,2437.542496,0.646721,2.507721,-0.032275,0.206684,22.1671,77.8329,0.207,1.6864,6
3,bearing,208,2388.290485,1.86158,-0.077718,2438.165989,-0.154778,2.242417,-0.031908,0.511016,22.2732,77.7268,0.208,2.164,5
3,bearing,209,2387.901285,1.828985,-0.100396,2437.593963,0.25782,2.079904,-0.032346,0.474707,22.376,77.624,0.209,2.058,4
3,bearing,210,2387.853326,1.865223,-0.136238,2438.070361,0.115237,1.513321,-0.032745,0.440505,22.4794,77.5206,0.21,1.9095,3
3,bearing,211,2388.111252,1.713258,-0.09812,2438.030892,-0.094642,1.544497,-0.033511,0.367905,22.5825,77.4175,0.211,1.9284,2
3,bearing,212,2387.625189,1.360093,-0.16101,2437.824692,-0.02613,1.728628,-0.034209,0.618278,22.6842,77.3158,0.212,1.8515,1
3,bearing,213,2388.11244,1.729585,-0.086403,2438.215307,0.123016,1.636613,-0.03425,0.60696,22.7891,77.2109,0.213,1.945,0
4,turbine_blade,10,23.346949,0.11128,-0.001195,1586.97275,0.726917,3.384349,-0.012767,0.048231,1.3699,98.6301,0.01,1.904,124
4,turbine_blade,11,23.31775,0.099313,-0.006234,1588.081764,0.280028,3.612523,-0.000907,0.125458,1.5054,98.4946,0.011,2.1179,123
4,turbine_blade,12,23.285455,0.103809,-0.012883,1588.911884,1.315539,4.954648,-0.007649,-0.370174,1.6332,98.3668,0.012,2.3372,122
4,turbine_blade,13,23.290261,0.103548,-0.010535,1589.830137,1.164633,5.474722,-0.010407,-0.319952,1.7667,98.2333,0.013,2.2967,121
4,turbine_blade,14,23.305476,0.103182,-0.006894,1591.842854,2.24724,7.263684,0.001655,-0.133749,1.9199,98.0801,0.014,2.1574,120
4,turbine_blade,15,23.328729,0.125393,-7.9e-05,1593.880761,2.413165,8.227636,-6e-05,0.201055,2.0812,97.9188,0.015,1.7051,119
4,turbine_blade,16,23.383581,0.172079,0.009214,1595.71748,2.537216,8.088297,-0.000192,0.291697,2.252,97.748,0.016,2.1701,118
4,turbine_blade,17,23.398387,0.173523,0.010016,1597.67609,0.928669,6.359942,-0.001337,0.312255,2.4047,97.5953,0.017,2.0667,117
4,turbine_blade,18,23.420772,0.170775,0.010728,1598.650936,1.420198,6.120566,-0.002463,0.277165,2.5583,97.4417,0.018,1.9689,116
4,turbine_blade,19,23.406558,0.180494,0.006681,1599.780258,1.19696,5.149506,0.0005,0.239887,2.6984,97.3016,0.019,2.046,115
4,turbine_blade,20,23.388696,0.176375,0.00545,1601.485318,1.38919,4.093086,-0.012231,0.476868,2.8384,97.1616,0.02,2.0882,114
4,turbine_blade,21,23.417486,0.171471,0.010014,1602.694458,0.701162,3.362618,-0.003739,0.422481,2.9946,97.0054,0.021,1.9801,113
4,turbine_blade,22,23.450833,0.141312,0.01261,1603.903945,1.639132,4.113677,-0.000918,0.257928,3.1536,96.8464,0.022,2.1667,112
4,turbine_blade,23,23.452395,0.139783,0.010213,1604.047388,-0.912338,3.886219,0.001805,0.221445,3.2991,96.7009,0.023,2.1792,111
4,turbine_blade,24,23.435787,0.157194,0.005442,1603.337595,-0.80576,4.008536,-0.013271,0.384192,3.4264,96.5736,0.024,2.0781,110
4,turbine_blade,25,23.405479,0.162808,0.002611,1603.248118,0.272947,3.941573,-0.006402,0.240875,3.5651,96.4349,0.025,2.1592,109
4,turbine_blade,26,23.377464,0.117788,0.001674,1602.885375,-0.042066,4.078761,-0.001322,0.239947,3.7173,96.2827,0.026,2.1532,108
4,turbine_blade,27,23.374629,0.115561,0.001979,1603.297808,0.303767,3.985224,-0.009422,0.338007,3.8641,96.1359,0.027,2.1003,107
4,turbine_blade,28,23.37633,0.117508,0.002112,1603.621302,0.524834,3.957802,-0.003821,0.426271,4.0195,95.9805,0.028,2.0331,106
4,turbine_blade,29,23.388962,0.106574,0.000867,1604.226297,-0.025335,3.820606,0.00811,0.31543,4.1767,95.8233,0.029,1.9478,105
4,turbine_blade,30,23.391018,0.105989,0.002528,1604.300486,0.128133,3.866975,-0.009589,0.319949,4.3205,95.6795,0.03,1.9052,104
4,turbine_blade,31,23.393044,0.108548,0.002108,1604.644251,-0.260751,4.135872,0.001744,0.40998,4.4847,95.5153,0.031,1.7289,103
4,turbine_blade,32,23.375289,0.110732,-0.004064,1605.294799,2.202582,5.482047,-0.004949,-0.002301,4.6345,95.3655,0.032,2.3492,102
4,turbine_blade,33,23.406026,0.132214,-0.002662,1606.834692,1.587314,5.477801,-0.006951,0.177942,4.799,95.201,0.033,2.0699,101
4,turbine_blade,34,23.434148,0.115383,-0.002754,1607.684795,0.238217,4.896679,-0.00437,-0.059888,4.9542,95.0458,0.034,2.142,100
4,turbine_blade,35,23.432759,0.117777,-0.004047,1609.180211,2.337569,6.207065,-0.020681,-0.466581,5.0891,94.9109,0.035,1.8679,99
4,turbine_blade,36,23.441817,0.124132,0.003407,1610.938304,1.453111,5.756688,-0.000289,-0.287962,5.2582,94.7418,0.036,1.7421,98
4,turbine_blade,37,23.442634,0.124233,0.00529,1611.905718,1.019233,5.347999,-0.006578,-0.290218,5.4139,94.5861,0.037,1.7473,97
4,turbine_blade,38,23.42396,0.125621,0.005625,1613.774935,1.929524,5.767118,0.004736,-0.322231,5.578,94.422,0.038,1.6746,96
4,turbine_blade,39,23.455137,0.14087,0.006541,1614.446471,0.638385,5.192854,0.004712,-0.45903,5.7538,94.2462,0.039,1.7305,95
4,turbine_blade,40,23.457066,0.139819,0.004927,1614.900918,0.251113,4.699973,-0.010949,-0.579585,5.9003,94.0997,0.04,1.8152,94
4,turbine_blade,41,23.478914,0.16543,0.011146,1615.44351,-0.380703,4.322539,-0.017457,-0.492749,6.0632,93.9368,0.041,1.8482,93
4,turbine_blade,42,23.446944,0.221726,0.004748,1615.557739,0.618511,4.407431,-0.013585,-0.506527,6.189,93.811,0.042,2.1862,92
4,turbine_blade,43,23.4238,0.213412,0.003149,1615.376256,0.441108,4.514238,-0.021476,-0.465462,6.3272,93.6728,0.043,2.1629,91
4,turbine_blade,44,23.425793,0.214082,0.001149,1616.501878,-0.172665,3.885288,-0.010498,-0.447616,6.4852,93.5148,0.044,2.1655,90
4,turbine_blade,45,23.444508,0.203687,-0.002105,1616.57509,0.465479,3.97106,-0.011642,-0.364316,6.6385,93.3615,0.045,2.3679,89
4,turbine_blade,46,23.435632,0.200038,-0.00093,1617.740711,1.673341,5.452311,-0.008286,-0.230221,6.803,93.197,0.046,2.3667,88
4,turbine_blade,47,23.424727,0.201289,-0.001926,1619.104707,0.457876,6.002613,-0.002544,-0.254662,6.9646,93.0354,0.047,2.2978,87
4,turbine_blade,48,23.453767,0.206501,0.002072,1619.341948,1.446974,6.212197,-0.00778,-0.110953,7.1354,92.8646,0.048,2.3804,86
